"Calendar year","Month","ABS remoteness area","Age group","Sex","Road user","Sum(Hospitalisations)"
2016,"May","Remote","40-64","Male","Car occupant",7
2016,"May","Remote","40-64","Male","Motorcyclist",2
2016,"May","Remote","40-64","Male","Other or unknown",0
2016,"May","Remote","40-64","Male","Pedal cyclist",3
2016,"May","Remote","40-64","Male","Pedestrian",1
2016,"May","Remote","65-74","Female","Car occupant",1
2016,"May","Remote","65-74","Male","Heavy transport",1
2016,"May","Remote","65-74","Male","Pedal cyclist",1
2016,"May","Remote","75+","Female","Car occupant",0
2016,"May","Remote","75+","Male","Car occupant",0
2016,"May","Remote","8-16","Female","Car occupant",2
2016,"May","Remote","8-16","Female","Motorcyclist",1
2016,"May","Remote","8-16","Male","Bus occupant",1
2016,"May","Remote","8-16","Male","Car occupant",4
2016,"May","Remote","8-16","Male","Motorcyclist",7
2016,"May","Remote","8-16","Male","Pedal cyclist",7
2016,"May","Remote","8-16","Male","Pick-up truck or van occupant",1
2016,"November","Major Cities","0-7","Female","Car occupant",2
2016,"November","Major Cities","0-7","Female","Other or unknown",1
2016,"November","Major Cities","0-7","Female","Pedal cyclist",1
2016,"November","Major Cities","0-7","Female","Pedestrian",2
2016,"November","Major Cities","0-7","Male","Bus occupant",1
2016,"November","Major Cities","0-7","Male","Car occupant",10
2016,"November","Major Cities","0-7","Male","Pedal cyclist",8
2016,"November","Major Cities","0-7","Male","Pedestrian",6
2016,"November","Major Cities","17-25","Female","Car occupant",130
2016,"November","Major Cities","17-25","Female","Motorcyclist",10
2016,"November","Major Cities","17-25","Female","Pedal cyclist",9
2016,"November","Major Cities","17-25","Female","Pedestrian",7
2016,"November","Major Cities","17-25","Male","Car occupant",125
2016,"November","Major Cities","17-25","Male","Heavy transport",1
2016,"November","Major Cities","17-25","Male","Motorcyclist",111
2016,"November","Major Cities","17-25","Male","Other or unknown",1
2016,"November","Major Cities","17-25","Male","Pedal cyclist",36
2016,"November","Major Cities","17-25","Male","Pedestrian",16
2016,"November","Major Cities","17-25","Male","Pick-up truck or van occupant",1
2016,"November","Major Cities","26-39","Female","Bus occupant",1
2016,"November","Major Cities","26-39","Female","Car occupant",139
2016,"November","Major Cities","26-39","Female","Motorcyclist",12
2016,"November","Major Cities","26-39","Female","Other or unknown",2
2016,"November","Major Cities","26-39","Female","Pedal cyclist",20
2016,"November","Major Cities","26-39","Female","Pedestrian",15
2016,"November","Major Cities","26-39","Male","Car occupant",126
2016,"November","Major Cities","26-39","Male","Heavy transport",6
2016,"November","Major Cities","26-39","Male","Motorcyclist",138
2016,"November","Major Cities","26-39","Male","Other or unknown",3
2016,"November","Major Cities","26-39","Male","Pedal cyclist",96
2016,"November","Major Cities","26-39","Male","Pedestrian",22
2016,"November","Major Cities","26-39","Male","Pick-up truck or van occupant",3
2016,"November","Major Cities","40-64","Female","Bus occupant",2
2016,"November","Major Cities","40-64","Female","Car occupant",193
2016,"November","Major Cities","40-64","Female","Motorcyclist",21
2016,"November","Major Cities","40-64","Female","Other or unknown",3
2016,"November","Major Cities","40-64","Female","Pedal cyclist",44
2016,"November","Major Cities","40-64","Female","Pedestrian",22
2016,"November","Major Cities","40-64","Female","Pick-up truck or van occupant",1
2016,"November","Major Cities","40-64","Male","Bus occupant",5
2016,"November","Major Cities","40-64","Male","Car occupant",117
2016,"November","Major Cities","40-64","Male","Heavy transport",22
2016,"November","Major Cities","40-64","Male","Motorcyclist",172
2016,"November","Major Cities","40-64","Male","Other or unknown",5
2016,"November","Major Cities","40-64","Male","Pedal cyclist",131
2016,"November","Major Cities","40-64","Male","Pedestrian",23
2016,"November","Major Cities","40-64","Male","Pick-up truck or van occupant",3
2016,"November","Major Cities","65-74","Female","Bus occupant",1
2016,"November","Major Cities","65-74","Female","Car occupant",51
2016,"November","Major Cities","65-74","Female","Motorcyclist",1
2016,"November","Major Cities","65-74","Female","Other or unknown",1
2016,"November","Major Cities","65-74","Female","Pedal cyclist",6
2016,"November","Major Cities","65-74","Female","Pedestrian",3
2016,"November","Major Cities","65-74","Male","Bus occupant",2
2016,"November","Major Cities","65-74","Male","Car occupant",45
2016,"November","Major Cities","65-74","Male","Heavy transport",2
2016,"November","Major Cities","65-74","Male","Motorcyclist",14
2016,"November","Major Cities","65-74","Male","Other or unknown",1
2016,"November","Major Cities","65-74","Male","Pedal cyclist",23
2016,"November","Major Cities","65-74","Male","Pedestrian",9
2016,"November","Major Cities","75+","Female","Bus occupant",4
2016,"November","Major Cities","75+","Female","Car occupant",59
2016,"November","Major Cities","75+","Female","Motorcyclist",1
2016,"November","Major Cities","75+","Female","Other or unknown",3
2016,"November","Major Cities","75+","Female","Pedal cyclist",2
2016,"November","Major Cities","75+","Female","Pedestrian",11
2016,"November","Major Cities","75+","Male","Bus occupant",2
2016,"November","Major Cities","75+","Male","Car occupant",45
2016,"November","Major Cities","75+","Male","Motorcyclist",3
2016,"November","Major Cities","75+","Male","Pedal cyclist",6
2016,"November","Major Cities","75+","Male","Pedestrian",13
2016,"November","Major Cities","8-16","Female","Car occupant",14
2016,"November","Major Cities","8-16","Female","Motorcyclist",4
2016,"November","Major Cities","8-16","Female","Pedal cyclist",9
2016,"November","Major Cities","8-16","Female","Pedestrian",4
2016,"November","Major Cities","8-16","Male","Bus occupant",3
2016,"November","Major Cities","8-16","Male","Car occupant",11
2016,"November","Major Cities","8-16","Male","Motorcyclist",6
2016,"November","Major Cities","8-16","Male","Other or unknown",3
2016,"November","Major Cities","8-16","Male","Pedal cyclist",48
2016,"November","Major Cities","8-16","Male","Pedestrian",10
2016,"November","Missing","0-7","Male","Pedestrian",1
2016,"November","Missing","17-25","Female","Car occupant",8
2016,"November","Missing","17-25","Female","Motorcyclist",1
2016,"November","Missing","17-25","Female","Pedal cyclist",1
2016,"November","Missing","17-25","Female","Pick-up truck or van occupant",1
2016,"November","Missing","17-25","Male","Car occupant",7
2016,"November","Missing","17-25","Male","Motorcyclist",1
2016,"November","Missing","17-25","Male","Other or unknown",1
2016,"November","Missing","17-25","Male","Pedestrian",1
2016,"November","Missing","26-39","Female","Car occupant",5
2016,"November","Missing","26-39","Female","Pedal cyclist",2
2016,"November","Missing","26-39","Male","Car occupant",10
2016,"November","Missing","26-39","Male","Heavy transport",1
2016,"November","Missing","26-39","Male","Motorcyclist",3
2016,"November","Missing","26-39","Male","Pedal cyclist",1
2016,"November","Missing","26-39","Male","Pedestrian",2
2016,"November","Missing","40-64","Female","Bus occupant",1
2016,"November","Missing","40-64","Female","Car occupant",4
2016,"November","Missing","40-64","Female","Motorcyclist",1
2016,"November","Missing","40-64","Female","Pedal cyclist",3
2016,"November","Missing","40-64","Female","Pedestrian",2
2016,"November","Missing","40-64","Male","Car occupant",7
2016,"November","Missing","40-64","Male","Motorcyclist",1
2016,"November","Missing","40-64","Male","Pedal cyclist",3
2016,"November","Missing","40-64","Male","Pedestrian",1
2016,"November","Missing","65-74","Female","Pedestrian",2
2016,"November","Missing","65-74","Male","Car occupant",1
2016,"November","Missing","75+","Female","Car occupant",1
2016,"November","Missing","8-16","Female","Car occupant",1
2016,"November","Missing","8-16","Female","Pedestrian",1
2016,"November","Regional","0-7","Female","Car occupant",3
2016,"November","Regional","0-7","Female","Motorcyclist",1
2016,"November","Regional","0-7","Female","Pedal cyclist",2
2016,"November","Regional","0-7","Male","Car occupant",4
2016,"November","Regional","0-7","Male","Motorcyclist",1
2016,"November","Regional","0-7","Male","Pedal cyclist",5
2016,"November","Regional","0-7","Male","Pedestrian",1
2016,"November","Regional","0-7","Male","Pick-up truck or van occupant",1
2016,"November","Regional","17-25","Female","Car occupant",56
2016,"November","Regional","17-25","Female","Motorcyclist",4
2016,"November","Regional","17-25","Female","Pedestrian",2
2016,"November","Regional","17-25","Female","Pick-up truck or van occupant",1
2016,"November","Regional","17-25","Male","Car occupant",63
2016,"November","Regional","17-25","Male","Heavy transport",3
2016,"November","Regional","17-25","Male","Motorcyclist",65
2016,"November","Regional","17-25","Male","Other or unknown",4
2016,"November","Regional","17-25","Male","Pedal cyclist",14
2016,"November","Regional","17-25","Male","Pedestrian",6
2016,"November","Regional","17-25","Male","Pick-up truck or van occupant",3
2016,"November","Regional","26-39","Female","Car occupant",43
2016,"November","Regional","26-39","Female","Motorcyclist",8
2016,"November","Regional","26-39","Female","Other or unknown",1
2016,"November","Regional","26-39","Female","Pedal cyclist",2
2016,"November","Regional","26-39","Female","Pedestrian",1
2016,"November","Regional","26-39","Female","Pick-up truck or van occupant",1
2016,"November","Regional","26-39","Male","Car occupant",51
2016,"November","Regional","26-39","Male","Heavy transport",6
2016,"November","Regional","26-39","Male","Motorcyclist",38
2016,"November","Regional","26-39","Male","Other or unknown",6
2016,"November","Regional","26-39","Male","Pedal cyclist",21
2016,"November","Regional","26-39","Male","Pedestrian",2
2016,"November","Regional","26-39","Male","Pick-up truck or van occupant",1
2016,"November","Regional","40-64","Female","Bus occupant",1
2016,"November","Regional","40-64","Female","Car occupant",61
2016,"November","Regional","40-64","Female","Motorcyclist",8
2016,"November","Regional","40-64","Female","Pedal cyclist",15
2016,"November","Regional","40-64","Female","Pedestrian",1
2016,"November","Regional","40-64","Male","Bus occupant",2
2016,"November","Regional","40-64","Male","Car occupant",67
2016,"November","Regional","40-64","Male","Heavy transport",12
2016,"November","Regional","40-64","Male","Motorcyclist",86
2016,"November","Regional","40-64","Male","Other or unknown",4
2016,"November","Regional","40-64","Male","Pedal cyclist",30
2016,"November","Regional","40-64","Male","Pedestrian",4
2016,"November","Regional","40-64","Male","Pick-up truck or van occupant",4
2016,"November","Regional","65-74","Female","Car occupant",25
2016,"November","Regional","65-74","Female","Other or unknown",2
2016,"November","Regional","65-74","Female","Pedal cyclist",5
2016,"November","Regional","65-74","Female","Pedestrian",2
2016,"November","Regional","65-74","Female","Pick-up truck or van occupant",1
2016,"November","Regional","65-74","Male","Bus occupant",1
2016,"November","Regional","65-74","Male","Car occupant",17
2016,"November","Regional","65-74","Male","Heavy transport",2
2016,"November","Regional","65-74","Male","Motorcyclist",3
2016,"November","Regional","65-74","Male","Pedal cyclist",4
2016,"November","Regional","65-74","Male","Pedestrian",3
2016,"November","Regional","75+","Female","Car occupant",22
2016,"November","Regional","75+","Female","Pedestrian",0
2016,"November","Regional","75+","Female","Pick-up truck or van occupant",2
2016,"November","Regional","75+","Male","Car occupant",21
2016,"November","Regional","75+","Male","Heavy transport",1
2016,"November","Regional","75+","Male","Motorcyclist",1
2016,"November","Regional","75+","Male","Other or unknown",0
2016,"November","Regional","75+","Male","Pedal cyclist",3
2016,"November","Regional","75+","Male","Pedestrian",2
2016,"November","Regional","8-16","Female","Car occupant",10
2016,"November","Regional","8-16","Female","Motorcyclist",3
2016,"November","Regional","8-16","Female","Pedal cyclist",1
2016,"November","Regional","8-16","Female","Pedestrian",1
2016,"November","Regional","8-16","Female","Pick-up truck or van occupant",2
2016,"November","Regional","8-16","Male","Car occupant",7
2016,"November","Regional","8-16","Male","Motorcyclist",20
2016,"November","Regional","8-16","Male","Pedal cyclist",24
2016,"November","Regional","8-16","Male","Pedestrian",3
2016,"November","Remote","0-7","Female","Car occupant",3
2016,"November","Remote","0-7","Female","Pedal cyclist",1
2016,"November","Remote","0-7","Male","Car occupant",3
2016,"November","Remote","0-7","Male","Other or unknown",2
2016,"November","Remote","0-7","Male","Pedal cyclist",1
2016,"November","Remote","17-25","Female","Car occupant",6
2016,"November","Remote","17-25","Female","Motorcyclist",1
2016,"November","Remote","17-25","Female","Pick-up truck or van occupant",1
2016,"November","Remote","17-25","Male","Car occupant",9
2016,"November","Remote","17-25","Male","Motorcyclist",4
2016,"November","Remote","17-25","Male","Other or unknown",1
2016,"November","Remote","26-39","Female","Car occupant",9
2016,"November","Remote","26-39","Female","Motorcyclist",1
2016,"November","Remote","26-39","Female","Pedal cyclist",1
2016,"November","Remote","26-39","Female","Pedestrian",1
2016,"November","Remote","26-39","Male","Car occupant",6
2016,"November","Remote","26-39","Male","Motorcyclist",3
2016,"November","Remote","26-39","Male","Pedal cyclist",0
